District,Tehsil,Village/Town,Property_Type,Ownership,Size_sq_m,Market_Price,Stamp_Duty%,Registration%,Broker%,Population,Amenities,Road_Access,Nearest_Neigh_km
Sehore,Ichhawar,Kherdi,Commercial,Cooperative,14921.2,124375868,7.5,3,4,7176,3,No,6.7
Sehore,Budhni,Kherdi,Commercial,Institutional,5703.0,17072306,7.5,2,0,2559,14,No,16.8
Sehore,Nasrullaganj,Bairagarh,Industrial,Government,6375.2,46580974,6.0,3,0,1195,6,No,11.1
Sehore,Sehore,Chandbad,Commercial,Government,13027.7,19500118,6.0,2,5,6913,6,No,10.4
Sehore,Rehti,Bilpank,Residential,Cooperative,604.0,4018064,6.0,3,1,4114,1,Yes,16.8
Sehore,Ichhawar,Dhaturiya Khurd,Industrial,Private,8090.5,49238118,5.0,3,2,7530,14,No,8.4
Sehore,Budhni,Kachhi Barod,Commercial,Private,3208.8,21140306,6.0,2,4,8049,9,Yes,18.1
Sehore,Sehore,Doraha,Agricultural,Institutional,5253.0,41467858,6.0,3,3,3845,6,No,6.6
Sehore,Nasrullaganj,Bilkisganj,Mixed-use,Private,2545.5,19946831,7.5,2,2,2335,2,Yes,18.3
Sehore,Sehore,Jhal,Mixed-use,Private,13677.1,48263621,7.5,3,3,9705,15,No,3.6
Sehore,Ichhawar,Doraha Mal,Mixed-use,Institutional,6779.2,8731791,5.0,2,1,1348,11,Yes,16.8
Sehore,Ichhawar,Bamuliya Kalan,Mixed-use,Cooperative,1440.3,9892978,5.0,2,5,2660,15,Yes,4.2
Sehore,Sehore,Pachama,Mixed-use,Cooperative,14704.0,29616916,6.0,3,4,6426,3,No,18.9
Sehore,Rehti,Banet,Industrial,Government,7975.4,55111992,5.0,2,1,153,9,No,9.0
Sehore,Jawar,Khejra,Industrial,Private,14352.3,15185096,5.0,2,1,4407,11,No,16.3
Sehore,Rehti,Borkhedi,Commercial,Institutional,13369.4,31924444,7.5,2,3,8237,11,Yes,1.2
Sehore,Rehti,Ladkui,Agricultural,Institutional,10609.3,50484673,5.0,2,3,3664,12,Yes,3.5
Sehore,Rehti,Mogra,Residential,Institutional,10661.1,77924909,5.0,2,2,5656,6,No,18.2
Sehore,Jawar,Kherdi,Industrial,Cooperative,9766.6,32672924,5.0,3,3,9190,9,Yes,7.3
Sehore,Sehore,Rasuliya Kalan,Agricultural,Cooperative,13052.1,61108337,7.5,3,2,6277,10,Yes,6.0
Sehore,Nasrullaganj,Pipliya,Agricultural,Cooperative,7532.0,21286281,5.0,2,4,1205,12,Yes,5.7
Sehore,Rehti,Harpura Kalan,Mixed-use,Cooperative,13776.9,62018454,5.0,3,1,3968,11,No,18.8
Sehore,Nasrullaganj,Harpura,Industrial,Institutional,554.1,2382987,7.5,3,1,1019,2,Yes,18.9
Sehore,Ashta,Amlaha,Commercial,Private,10431.6,30570753,7.5,3,0,6209,3,Yes,5.0
Sehore,Sehore,Gunaur,Mixed-use,Private,4861.4,39381827,5.0,2,4,11087,1,Yes,7.4
Sehore,Jawar,Pipalia,Industrial,Institutional,12578.6,32475647,6.0,3,0,2168,11,No,9.9
Sehore,Shyampur,Doraha,Agricultural,Cooperative,5537.9,24654438,7.5,3,3,11466,15,No,7.1
Sehore,Shyampur,Magarda,Mixed-use,Institutional,9205.2,36515449,6.0,2,2,5361,15,Yes,13.8
Sehore,Sehore,Chandbad,Mixed-use,Private,6691.2,22769485,6.0,3,0,9211,4,No,18.8
Sehore,Rehti,Paraswada,Agricultural,Government,12150.4,18148127,6.0,2,0,6511,11,No,2.0
Sehore,Budhni,Bamuliya Kalan,Commercial,Private,4546.6,37561375,6.0,3,5,4897,6,Yes,1.3
Sehore,Jawar,Shyampur,Commercial,Cooperative,9489.7,67569262,6.0,3,1,471,9,Yes,6.1
Sehore,Ashta,Salkanpur,Agricultural,Government,2650.8,22525271,5.0,3,2,207,12,Yes,11.7
Sehore,Sehore,Bilpank,Agricultural,Private,8672.0,14933474,7.5,2,4,685,6,Yes,7.1
Sehore,Rehti,Kherdi,Mixed-use,Private,10634.4,34652245,6.0,3,0,2283,13,Yes,18.1
Sehore,Rehti,Dewas Naka,Industrial,Private,1368.3,11220546,5.0,2,1,5007,12,Yes,5.3
Sehore,Rehti,Gopalpur,Residential,Government,3277.9,23394690,7.5,3,5,2931,15,No,8.6
Sehore,Sehore,Kurawar,Commercial,Cooperative,3649.1,27569288,5.0,2,1,474,13,Yes,12.4
Sehore,Jawar,Rampura,Residential,Government,668.3,2218751,6.0,2,1,10176,9,Yes,11.2
Sehore,Budhni,Kherdi,Industrial,Cooperative,4586.1,17811078,5.0,2,4,1814,11,Yes,10.3
Sehore,Budhni,Jetpura Kalan,Commercial,Government,4868.3,42421417,7.5,2,0,7296,3,Yes,15.2
Sehore,Sehore,Jamuniya,Residential,Institutional,14609.1,97766998,7.5,2,3,1443,1,Yes,13.8
Sehore,Budhni,Bamuliya Khurd,Residential,Cooperative,4415.2,15755533,5.0,2,1,11882,4,Yes,0.6
Sehore,Jawar,Khejra,Agricultural,Institutional,6493.5,56267457,5.0,3,4,7828,13,No,7.0
Sehore,Shyampur,Paraswada,Agricultural,Government,5422.9,42717846,6.0,2,1,1282,14,No,15.1
Sehore,Jawar,Bherunda,Industrial,Private,12541.9,78977550,7.5,2,0,10737,14,Yes,6.4
Sehore,Shyampur,Ichhawar,Commercial,Cooperative,12906.9,34154163,6.0,3,3,422,1,No,11.9
Sehore,Nasrullaganj,Ladkheda,Mixed-use,Cooperative,6006.4,35057966,7.5,2,1,3624,12,No,1.3
Sehore,Shyampur,Kachhi Barod,Agricultural,Private,11737.8,66200983,5.0,3,5,845,9,No,4.0
Sehore,Ichhawar,Ladkui,Agricultural,Government,12678.2,93725514,6.0,3,4,8093,5,No,17.6
Sehore,Jawar,Bamuliya Khurd,Commercial,Government,7064.4,40961011,5.0,3,1,2378,9,No,18.3
Sehore,Ichhawar,Banet Mal,Agricultural,Institutional,11161.0,42953843,5.0,2,4,1923,15,No,15.7
Sehore,Jawar,Kankariya,Mixed-use,Government,11692.0,33692394,6.0,2,4,11689,8,Yes,8.0
Sehore,Jawar,Patla,Commercial,Private,565.5,3709033,6.0,3,3,6015,9,No,8.3
Sehore,Nasrullaganj,Sewas,Industrial,Cooperative,14160.5,44265604,6.0,2,3,1497,3,Yes,8.1
Sehore,Budhni,Paraswada,Agricultural,Institutional,13362.7,74840464,6.0,3,0,2046,5,No,10.3
Sehore,Ashta,Pipliya,Residential,Private,11259.5,35521899,5.0,3,3,2970,9,Yes,14.2
Sehore,Jawar,Pachama,Residential,Private,6257.9,25342450,5.0,3,3,558,14,Yes,17.6
Sehore,Budhni,Kurawar,Mixed-use,Government,6043.1,42221561,6.0,3,2,11670,11,No,7.6
Sehore,Rehti,Jetpura,Commercial,Cooperative,7551.6,22461394,7.5,3,1,8239,8,Yes,19.8
Sehore,Ashta,Bankheri,Agricultural,Institutional,9507.7,33448917,6.0,3,5,6771,13,No,0.7
Sehore,Jawar,Sehore City,Residential,Private,9046.5,38984073,5.0,2,3,2504,4,No,16.0
Sehore,Shyampur,Khejra,Commercial,Private,9802.4,66795781,6.0,2,3,8739,4,No,13.2
Sehore,Ashta,Kherdi,Agricultural,Cooperative,400.4,2930907,5.0,3,0,11783,10,Yes,8.2
Sehore,Rehti,Rehti,Mixed-use,Private,1118.9,4805570,7.5,3,0,3991,5,No,11.3
Sehore,Jawar,Gopalpur,Industrial,Private,312.7,1363303,6.0,3,5,10875,10,No,17.5
Sehore,Budhni,Kankariya,Commercial,Institutional,3885.8,22943526,6.0,3,4,5445,5,Yes,16.7
Sehore,Shyampur,Harpura Kalan,Industrial,Government,7161.8,16819119,5.0,2,0,6847,15,Yes,13.0
Sehore,Shyampur,Pipalia,Agricultural,Institutional,6957.5,43819114,6.0,3,4,3066,4,No,13.5
Sehore,Sehore,Ladkui,Mixed-use,Government,12363.8,54159636,7.5,3,5,1542,11,Yes,1.2
Sehore,Shyampur,Ashta,Industrial,Private,1951.7,13070188,6.0,3,3,6686,2,Yes,0.9
Sehore,Nasrullaganj,Bilpank,Agricultural,Institutional,1420.7,11888437,6.0,2,5,11610,15,Yes,6.3
Sehore,Rehti,Kothrikalan,Mixed-use,Government,9627.4,46857961,7.5,3,5,5935,14,No,13.2
Sehore,Budhni,Bamuliya Mal,Commercial,Private,13781.1,59485402,6.0,3,2,10490,8,No,2.0
Sehore,Budhni,Magarda,Mixed-use,Government,13262.3,90602543,5.0,3,0,11111,15,No,1.6
Sehore,Ashta,Jamuniya,Mixed-use,Private,1810.6,7843836,5.0,3,3,4273,5,No,14.3
Sehore,Budhni,Kachhi Barod,Mixed-use,Government,980.4,5502494,6.0,3,1,4997,14,No,4.3
Sehore,Rehti,Banet,Commercial,Cooperative,14999.8,95291374,6.0,3,3,127,1,No,11.3
Sehore,Budhni,Ladkheda Khurd,Commercial,Institutional,3694.4,13575717,5.0,2,0,10696,12,Yes,11.1
Sehore,Ichhawar,Dhaturiya,Industrial,Cooperative,8610.5,48945935,7.5,3,5,6699,7,Yes,3.1
Sehore,Sehore,Rasuliya,Commercial,Government,12447.9,76837125,6.0,3,0,6765,5,No,15.2
Sehore,Ichhawar,Kachhi Barod,Residential,Private,2898.6,25925639,6.0,2,5,9777,14,Yes,9.0
Sehore,Jawar,Jamuniya,Mixed-use,Private,7953.7,40539430,7.5,3,5,11601,13,No,15.1
Sehore,Jawar,Dhaturiya,Residential,Cooperative,12024.2,88447629,7.5,2,4,8485,4,No,10.1
Sehore,Ichhawar,Jetpura Khurd,Industrial,Cooperative,10860.2,57847937,6.0,2,4,6764,6,Yes,17.1
Sehore,Nasrullaganj,Jetpura Khurd,Agricultural,Institutional,5972.9,27075957,6.0,3,3,5955,11,No,1.9
Sehore,Ichhawar,Rampura,Residential,Cooperative,14969.2,47475868,6.0,3,0,711,4,No,6.7
Sehore,Ichhawar,Kothrikalan,Residential,Government,6607.0,16097360,7.5,2,0,3600,3,No,13.3
Sehore,Nasrullaganj,Kachnariya,Commercial,Institutional,14290.5,39748233,5.0,2,3,4275,13,Yes,14.7
Sehore,Jawar,Dhodal,Residential,Cooperative,7762.9,16869578,5.0,3,3,6598,12,No,7.4
Sehore,Ichhawar,Magarda,Mixed-use,Government,7274.2,44103587,7.5,2,0,11848,13,No,16.8
Sehore,Jawar,Ladkheda,Industrial,Government,2976.3,14704516,5.0,2,2,2172,3,No,14.0
Sehore,Ichhawar,Sewas,Commercial,Cooperative,2166.0,15794873,5.0,3,5,2945,3,No,15.0
Sehore,Jawar,Kachhi Barod,Residential,Government,12163.9,81980866,7.5,2,0,8950,12,No,2.9
Sehore,Jawar,Bamuliya,Residential,Government,11166.5,12161708,5.0,2,1,3271,11,Yes,12.7
Sehore,Jawar,Mangrola,Agricultural,Institutional,6027.5,42966121,5.0,2,2,10628,8,Yes,5.5
Sehore,Jawar,Ralayati,Residential,Institutional,11310.9,73483141,5.0,3,3,9411,11,No,10.9
Sehore,Sehore,Bairagarh,Agricultural,Institutional,4662.9,31816139,7.5,2,0,6073,8,Yes,9.3
Sehore,Ichhawar,Jhal,Agricultural,Private,4902.3,32876332,7.5,3,1,10661,10,No,10.5
Sehore,Rehti,Bamuliya Kalan,Commercial,Institutional,10909.3,22498162,7.5,2,5,9424,1,Yes,12.1
Sehore,Shyampur,Jetpura Khurd,Mixed-use,Government,10191.6,16738901,6.0,2,1,2753,2,No,15.2
Sehore,Sehore,Kachnariya,Agricultural,Private,10239.6,69832780,5.0,3,0,6540,7,No,17.6
Sehore,Sehore,Rasuliya Kalan,Residential,Cooperative,9721.8,27077469,6.0,3,3,7767,2,No,16.6
Sehore,Sehore,Bagwada,Commercial,Institutional,10884.5,18636608,7.5,2,1,8696,6,Yes,6.3
Sehore,Shyampur,Pachama,Commercial,Government,1619.2,6184951,6.0,2,5,7287,5,Yes,11.5
Sehore,Sehore,Bilpank,Mixed-use,Institutional,9257.1,77163767,6.0,2,1,9164,10,No,6.5
Sehore,Nasrullaganj,Sonda Khurd,Agricultural,Cooperative,11698.1,72801321,5.0,2,3,1003,9,No,4.4
Sehore,Ashta,Kothrikalan,Residential,Private,9959.8,68627112,6.0,2,3,11051,7,Yes,13.7
Sehore,Ichhawar,Kachnariya,Industrial,Cooperative,3136.9,20815888,5.0,2,5,3400,5,No,5.4
Sehore,Jawar,Kalapipal Road,Residential,Cooperative,10039.6,10448284,5.0,2,0,9932,1,No,11.0
Sehore,Sehore,Pipalkheda,Residential,Cooperative,3181.5,25041146,5.0,3,2,5034,15,No,15.5
Sehore,Jawar,Jetpura Kalan,Industrial,Institutional,9241.4,55825518,6.0,2,3,7107,13,Yes,15.8
Sehore,Ashta,Kalapipal Road,Commercial,Cooperative,1523.2,6578197,7.5,3,5,9212,2,Yes,5.8
Sehore,Shyampur,Bagwada,Agricultural,Cooperative,6575.1,36802065,6.0,3,3,3546,12,Yes,10.8
Sehore,Ashta,Harpura Khurd,Commercial,Private,9915.0,40769772,6.0,2,4,3185,8,No,14.8
Sehore,Shyampur,Kurawar,Mixed-use,Government,14651.8,46702779,6.0,3,0,9982,14,No,10.2
Sehore,Jawar,Rampura,Residential,Cooperative,2433.5,8728870,5.0,2,0,8430,14,No,5.7
Sehore,Ichhawar,Jetpura,Commercial,Institutional,11636.0,33250510,6.0,3,4,5456,3,Yes,3.8
Sehore,Budhni,Banet Mal,Agricultural,Cooperative,560.3,1614267,6.0,2,0,8587,9,Yes,4.3
Sehore,Nasrullaganj,Sonda Khurd,Mixed-use,Institutional,5775.9,5807865,6.0,2,1,7864,7,No,8.9
Sehore,Shyampur,Jhal,Mixed-use,Private,9883.5,79569353,6.0,2,1,2956,2,No,1.0
Sehore,Jawar,Bagmau,Industrial,Institutional,14687.2,79457651,6.0,2,5,9274,15,Yes,0.9
Sehore,Nasrullaganj,Bherunda,Agricultural,Government,3285.7,13085152,7.5,3,5,11766,11,No,0.1
Sehore,Jawar,Pipliya,Agricultural,Institutional,11258.2,80286288,5.0,2,4,5599,13,No,3.9
Sehore,Ashta,Kachhi Barod,Residential,Private,2830.6,9495040,6.0,3,0,8929,2,No,11.2
Sehore,Sehore,Dhaturiya Khurd,Residential,Institutional,9145.2,65532698,5.0,2,3,10297,13,No,0.8
Sehore,Rehti,Magarda,Residential,Private,10103.9,69894335,7.5,2,4,6796,9,No,1.7
Sehore,Sehore,Bamuliya Mal,Industrial,Private,7286.8,38548218,7.5,3,4,2468,10,Yes,14.2
Sehore,Rehti,Budhni,Industrial,Private,9034.4,15085956,7.5,2,1,2351,2,Yes,5.7
Sehore,Rehti,Harpura,Commercial,Private,8473.1,72327227,6.0,2,5,904,14,Yes,9.6
Sehore,Budhni,Gopalpur,Industrial,Institutional,7870.5,29829608,5.0,3,2,8912,1,No,8.0
Sehore,Budhni,Doraha Mal,Commercial,Cooperative,11851.8,82076698,7.5,2,5,3810,15,Yes,19.9
Sehore,Rehti,Doraha,Industrial,Institutional,7396.6,12917564,5.0,2,4,7121,1,Yes,10.9
Sehore,Budhni,Jetpura Kalan,Commercial,Government,13132.0,77697437,7.5,2,1,1021,3,No,7.2
Sehore,Shyampur,Kherdi,Commercial,Private,6483.5,14297073,5.0,3,5,5634,10,No,11.1
Sehore,Budhni,Budhni,Mixed-use,Cooperative,9528.3,53032272,6.0,2,2,5936,1,No,3.3
Sehore,Budhni,Patla,Residential,Government,11905.7,12466294,5.0,3,2,1741,12,Yes,5.1
Sehore,Sehore,Shyampur,Mixed-use,Private,10401.5,51971151,5.0,3,0,9090,14,Yes,5.5
Sehore,Rehti,Jetpura,Agricultural,Institutional,525.2,2222395,7.5,3,4,619,7,Yes,13.9
Sehore,Shyampur,Jetpura,Agricultural,Cooperative,6528.4,35645161,7.5,3,4,10762,1,No,5.2
Sehore,Nasrullaganj,Bilkisganj,Agricultural,Government,10004.1,62659700,6.0,3,3,10708,8,No,3.7
Sehore,Jawar,Jetpura Khurd,Mixed-use,Institutional,6855.8,48141389,7.5,2,4,5708,4,Yes,2.0
Sehore,Nasrullaganj,Dewas Naka,Commercial,Cooperative,1922.1,17133269,7.5,3,4,5295,10,Yes,2.8
Sehore,Sehore,Paraswada,Mixed-use,Cooperative,14363.1,24107297,6.0,3,1,11832,9,No,8.8
Sehore,Jawar,Kankariya,Mixed-use,Government,4109.4,35052494,7.5,3,3,10707,1,Yes,8.0
Sehore,Sehore,Harpura,Industrial,Cooperative,12337.1,41487436,5.0,2,2,8196,3,Yes,1.8
Sehore,Ichhawar,Harpura Khurd,Commercial,Institutional,2755.3,7231650,5.0,3,5,6444,14,Yes,0.1
Sehore,Rehti,Sewas,Mixed-use,Institutional,9035.0,72538046,6.0,2,0,5980,14,Yes,6.9
Sehore,Ichhawar,Ashta,Agricultural,Government,5010.4,35775942,5.0,2,4,4509,6,No,0.4
Sehore,Jawar,Pathar,Commercial,Government,2309.4,15715031,7.5,2,0,9954,2,Yes,18.4
Sehore,Nasrullaganj,Jetpura,Commercial,Private,11909.0,38314943,7.5,2,2,557,13,No,10.3
Sehore,Nasrullaganj,Doraha Mal,Commercial,Cooperative,13149.2,63822371,7.5,2,5,5026,1,Yes,2.0
Sehore,Budhni,Kalapipal,Mixed-use,Government,3483.0,9529788,7.5,2,4,1836,11,Yes,19.2
Sehore,Sehore,Kothrikalan,Agricultural,Government,14603.5,54769391,6.0,3,1,11179,6,No,10.1
Sehore,Shyampur,Pathar,Agricultural,Government,6301.8,44981976,6.0,2,1,8143,14,Yes,6.4
Sehore,Nasrullaganj,Banet,Commercial,Institutional,3102.8,6000942,6.0,2,4,463,6,Yes,19.7
Sehore,Nasrullaganj,Magarda,Agricultural,Government,8346.0,43550587,7.5,3,1,166,5,No,8.0
Sehore,Sehore,Pachama,Industrial,Private,8021.6,42696451,6.0,3,2,11629,12,No,1.7
Sehore,Ichhawar,Nasrullaganj,Industrial,Institutional,3177.5,20565145,5.0,3,4,5946,10,Yes,2.1
Sehore,Ichhawar,Pipalkheda,Commercial,Private,9877.5,12601052,6.0,2,2,4364,4,Yes,12.7
Sehore,Budhni,Ashta,Industrial,Private,4218.3,13875031,5.0,3,2,5825,12,No,6.3
Sehore,Jawar,Ladkui,Residential,Cooperative,1522.5,3014329,6.0,2,1,4031,15,No,15.7
Sehore,Shyampur,Dhaturiya,Mixed-use,Cooperative,12642.6,59916131,5.0,2,0,3425,13,No,4.6
Sehore,Nasrullaganj,Kalapipal Road,Mixed-use,Cooperative,5515.3,36905711,7.5,3,4,11796,7,Yes,14.7
Sehore,Budhni,Gopalpur,Mixed-use,Cooperative,881.0,5888990,5.0,2,2,9432,10,Yes,10.0
Sehore,Nasrullaganj,Ladkui,Industrial,Cooperative,14666.2,40430669,5.0,3,2,9607,14,Yes,19.1
Sehore,Jawar,Ladkui,Residential,Government,2577.3,7301218,7.5,3,2,9171,1,No,0.4
Sehore,Shyampur,Pipalia,Residential,Institutional,10999.0,88289287,7.5,2,3,9152,8,No,9.3
Sehore,Shyampur,Bamuliya,Residential,Cooperative,348.5,1471198,6.0,3,3,255,1,No,7.6
Sehore,Ichhawar,Harpura,Mixed-use,Government,1872.6,16359839,7.5,2,0,9569,14,Yes,17.2
Sehore,Sehore,Mangrola,Commercial,Cooperative,8369.5,25884462,6.0,2,3,4333,12,Yes,12.0
Sehore,Jawar,Ashta,Agricultural,Institutional,9686.2,87044069,6.0,2,5,651,15,No,8.1
Sehore,Sehore,Rehti,Agricultural,Institutional,14829.0,26039811,5.0,3,5,4385,4,No,10.5
Sehore,Nasrullaganj,Kherdi,Mixed-use,Private,1758.0,9083301,6.0,3,2,1656,3,No,3.7
Sehore,Ashta,Badiyakhedi,Commercial,Cooperative,8395.4,14329151,7.5,2,2,9210,12,Yes,15.8
Sehore,Nasrullaganj,Ladkheda Khurd,Mixed-use,Private,1320.8,5661157,6.0,3,2,9101,13,No,11.5
Sehore,Nasrullaganj,Dhaturiya,Residential,Government,7534.6,53025834,5.0,2,3,3219,15,No,6.8
Sehore,Shyampur,Bhopal Pura,Industrial,Cooperative,6961.3,35901749,6.0,3,2,9355,4,No,15.8
Sehore,Sehore,Doraha,Commercial,Institutional,1412.3,4314166,7.5,2,4,5719,4,Yes,19.2
Sehore,Nasrullaganj,Bhopal Pura,Industrial,Cooperative,12836.1,32551180,7.5,2,5,8078,14,No,2.4
Sehore,Ashta,Rehti,Residential,Private,1303.4,7661798,6.0,3,4,53,5,No,3.8
Sehore,Jawar,Sonda,Agricultural,Cooperative,9307.6,65759362,6.0,2,0,91,14,No,2.0
Sehore,Sehore,Bamuliya,Industrial,Private,4733.0,28543419,7.5,2,2,7934,4,Yes,7.7
Sehore,Sehore,Khejra Khurd,Commercial,Cooperative,6825.2,60215097,7.5,3,0,788,13,Yes,15.3
Sehore,Shyampur,Banet,Industrial,Institutional,3417.9,8160606,6.0,3,4,9321,8,Yes,17.9
Sehore,Rehti,Bamuliya Khurd,Industrial,Private,9995.4,70201411,6.0,3,5,7323,10,Yes,3.2
Sehore,Shyampur,Khejra Khurd,Residential,Private,1805.2,6652419,7.5,2,3,11124,8,Yes,12.5
Sehore,Ichhawar,Sonda,Residential,Cooperative,7659.0,32553869,7.5,3,0,622,15,No,13.5
Sehore,Shyampur,Bankheri,Agricultural,Cooperative,14795.7,71474995,7.5,3,1,11467,15,Yes,19.9
Sehore,Sehore,Mardikhurd,Agricultural,Cooperative,841.8,3418912,5.0,3,3,8123,11,No,17.7
Sehore,Rehti,Kalapipal Road,Industrial,Institutional,11051.5,56870364,7.5,3,3,10192,5,No,19.5
Sehore,Budhni,Kachnariya,Agricultural,Government,4184.1,19024347,6.0,3,5,641,12,Yes,5.1
Sehore,Rehti,Chandpur,Industrial,Cooperative,2611.2,16136244,7.5,3,5,8638,10,No,6.4
Sehore,Jawar,Rasuliya Khurd,Mixed-use,Institutional,5044.9,6134016,6.0,3,2,9126,14,Yes,15.5
Sehore,Shyampur,Kukri,Residential,Institutional,3505.2,9559723,7.5,3,3,9558,4,Yes,14.5
Sehore,Budhni,Bagwada,Industrial,Cooperative,4599.9,31843559,5.0,3,0,7827,4,No,4.3
Sehore,Nasrullaganj,Kurawar,Agricultural,Private,10847.9,44374319,5.0,3,0,5198,2,Yes,16.1
Sehore,Ichhawar,Sonda,Agricultural,Government,13050.7,60237399,7.5,3,1,3361,15,No,18.5
Sehore,Shyampur,Mardikhurd,Industrial,Institutional,10399.5,93412836,6.0,3,5,661,4,Yes,17.0
Sehore,Ichhawar,Jamuniya,Commercial,Cooperative,4025.7,14836293,5.0,2,5,9480,5,Yes,1.2
Sehore,Budhni,Budhni,Commercial,Cooperative,6588.3,32042262,7.5,2,5,9820,6,Yes,7.9
Sehore,Nasrullaganj,Pipliya Khurd,Industrial,Cooperative,8521.5,40516846,7.5,2,1,405,7,Yes,5.3
Sehore,Jawar,Harpura Khurd,Industrial,Institutional,4102.3,35164271,7.5,2,2,425,13,No,13.4
Sehore,Ichhawar,Sonda,Residential,Government,11427.1,14077577,6.0,3,2,7139,13,No,1.3
Sehore,Budhni,Rasuliya Kalan,Mixed-use,Private,14126.3,81900244,5.0,3,0,3628,10,Yes,2.6
Sehore,Shyampur,Khejra Khurd,Agricultural,Institutional,9005.5,51385361,6.0,2,5,3443,15,Yes,10.0
Sehore,Shyampur,Ashta,Agricultural,Private,7380.0,11284798,5.0,3,5,6003,2,Yes,16.4
Sehore,Nasrullaganj,Shyampur,Industrial,Private,14487.0,75646513,7.5,3,3,8748,12,No,10.3
Sehore,Jawar,Ashta,Commercial,Institutional,7801.8,55784121,6.0,2,3,5433,11,No,13.8
Sehore,Ashta,Bairagarh,Agricultural,Government,7229.8,36962945,7.5,2,1,1978,14,No,11.1
Sehore,Jawar,Bamuliya Mal,Industrial,Institutional,3745.9,32161492,6.0,3,5,8557,6,No,19.0
Sehore,Nasrullaganj,Shyampur,Mixed-use,Institutional,14948.0,85218387,5.0,2,1,10300,1,No,12.6
Sehore,Rehti,Jhal,Residential,Institutional,2385.4,14203889,5.0,2,5,5974,3,Yes,16.7
Sehore,Ashta,Paraswada,Mixed-use,Cooperative,5766.0,15865489,7.5,2,1,5919,14,No,7.1
Sehore,Ashta,Bagwada,Residential,Cooperative,8990.9,51655857,6.0,3,0,2999,11,No,4.2
Sehore,Ichhawar,Ichhawar,Residential,Government,13006.4,78345921,6.0,2,0,9199,15,No,0.2
Sehore,Nasrullaganj,Paraswada,Commercial,Private,9991.4,52490824,7.5,2,5,6349,15,Yes,16.2
Sehore,Ashta,Dewas Naka,Mixed-use,Private,11743.9,14800384,5.0,2,2,4921,9,No,14.2
Sehore,Jawar,Sewas,Agricultural,Cooperative,11366.8,55507583,6.0,2,4,8658,12,Yes,5.5
Sehore,Rehti,Rasuliya Kalan,Agricultural,Government,7931.9,14593298,5.0,2,3,2431,14,Yes,15.3
Sehore,Ichhawar,Jhal,Agricultural,Government,8836.3,70200756,5.0,3,1,5986,6,No,13.7
Sehore,Budhni,Magarda,Agricultural,Private,3715.7,31564433,5.0,3,5,11956,14,No,16.9
Sehore,Nasrullaganj,Rampura,Industrial,Cooperative,1621.4,11988077,5.0,3,4,9133,5,Yes,17.7
Sehore,Rehti,Ichhawar,Mixed-use,Government,9843.8,32532329,7.5,3,0,3938,15,No,0.6
Sehore,Sehore,Kalapipal Road,Agricultural,Institutional,11775.1,68421280,5.0,3,2,8378,9,Yes,17.2
Sehore,Ichhawar,Bamuliya Mal,Commercial,Cooperative,6624.5,24099156,6.0,3,5,8187,15,No,5.5
Sehore,Ichhawar,Bhatkhedi,Agricultural,Private,1962.8,10038770,5.0,3,5,9664,13,Yes,9.7
Sehore,Shyampur,Bamuliya Kalan,Residential,Private,7442.4,49756602,6.0,3,4,4706,9,No,11.4
Sehore,Sehore,Khejra Khurd,Agricultural,Private,6590.7,13580629,7.5,3,3,10846,14,No,2.4
Sehore,Rehti,Rasuliya,Mixed-use,Government,5205.1,6449003,5.0,3,3,7369,5,Yes,7.6
Sehore,Budhni,Kothrikalan,Commercial,Cooperative,2281.1,11089348,6.0,2,0,4687,14,No,19.0
Sehore,Jawar,Mardikhurd,Residential,Cooperative,13603.5,82923617,5.0,2,2,4685,6,No,11.2
Sehore,Nasrullaganj,Harpura Kalan,Agricultural,Institutional,13324.9,52076964,6.0,2,0,6996,9,Yes,4.2
Sehore,Shyampur,Sonda Khurd,Industrial,Private,8442.5,61280340,6.0,2,2,9561,2,Yes,10.1
Sehore,Ashta,Bairagarh,Commercial,Private,7146.8,28333162,6.0,3,4,5310,13,Yes,2.0
Sehore,Shyampur,Kherdi,Commercial,Government,5913.3,24065501,5.0,2,0,10998,11,No,0.8
Sehore,Rehti,Rasuliya Khurd,Residential,Private,578.5,2299216,7.5,2,4,1332,2,Yes,7.5
Sehore,Jawar,Bhopal Pura,Residential,Government,6136.0,8516159,7.5,2,5,11156,12,Yes,14.2
Sehore,Sehore,Bagwada,Industrial,Private,2839.3,2894699,7.5,2,4,9233,11,No,10.4
Sehore,Budhni,Harpura Mal,Mixed-use,Government,7960.9,26005176,6.0,2,3,7468,7,No,5.0
Sehore,Nasrullaganj,Chandbad,Residential,Government,4540.7,29945353,5.0,3,1,6681,7,No,9.7
Sehore,Ichhawar,Sonda,Agricultural,Institutional,12735.6,38986950,7.5,2,5,2777,13,No,12.0
Sehore,Sehore,Sonda,Commercial,Cooperative,8940.7,55518521,7.5,2,5,11405,9,No,8.9
Sehore,Nasrullaganj,Khejra,Mixed-use,Government,4721.6,24608017,7.5,2,2,4264,7,Yes,19.7
Sehore,Rehti,Bagwada,Residential,Institutional,5007.8,22521574,6.0,2,1,10126,5,Yes,18.8
Sehore,Sehore,Kherdi,Residential,Cooperative,4082.6,35278581,6.0,3,3,10989,13,Yes,19.2
